eventID,postID,postPriority,num,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,index,timestamp,tweet_id,positive_sentiment,negative_sentiment,numb_of_mentions,numb_of_urls,numb_of_media,numb_of_hashtags,numb_of_personal_pronouns,numb_of_present_tenses,numb_of_past_tenses,sent_from_web,numb_of_weird_chars,numb_of_questions,numb_of_emoticons,numb_of_swearing_words,numb_of_slang_words,numb_of_intensifiers,tweet_length,userFollowersCount,userFriendsCount,user_numb_of_tweets,user_list_count,tfidf_fire,dict_precision,dict_recall,dict_f_measure
42.0,1.1575284523475272e+18,5.0,5.0,23.0,25.0,13.0,6.0,17.0,0.0,0.0,0.0,0.0,0.0,18157.0,156481126312.0,1.1575284523475272e+18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,212.0,23895.0,24690.0,0.0,25.0,0.0,0.0,0.0,0.0
42.0,1.1575284523475272e+18,5.0,5.0,23.0,25.0,13.0,6.0,17.0,0.0,0.0,0.0,0.0,0.0,27657.0,156481126312.0,1.1575284523475272e+18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,212.0,23895.0,24690.0,0.0,25.0,0.0,0.0,0.0,0.0
42.0,1.157530303654531e+18,5.0,6.0,23.0,13.0,6.0,7.0,10.0,17.0,0.0,0.0,0.0,0.0,8892.0,156481170412.0,1.157530303654531e+18,18.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,165.0,1485.0,110.0,0.0,8.0,0.0,0.0,0.0,0.0
42.0,1.157530303654531e+18,5.0,6.0,23.0,13.0,6.0,7.0,10.0,17.0,0.0,0.0,0.0,0.0,18036.0,156481170412.0,1.157530303654531e+18,18.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,165.0,1485.0,110.0,0.0,8.0,0.0,0.0,0.0,0.0
42.0,1.157530303654531e+18,5.0,6.0,23.0,13.0,6.0,7.0,10.0,17.0,0.0,0.0,0.0,0.0,27536.0,156481170412.0,1.157530303654531e+18,18.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,165.0,1485.0,110.0,0.0,8.0,0.0,0.0,0.0,0.0
42.0,1.1575306144443187e+18,5.0,6.0,23.0,25.0,13.0,6.0,10.0,17.0,0.0,0.0,0.0,0.0,8818.0,156481177912.0,1.1575306144443187e+18,18.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,165.0,114.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0
42.0,1.1575306144443187e+18,5.0,6.0,23.0,25.0,13.0,6.0,10.0,17.0,0.0,0.0,0.0,0.0,17962.0,156481177912.0,1.1575306144443187e+18,18.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,165.0,114.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0
42.0,1.1575306144443187e+18,5.0,6.0,23.0,25.0,13.0,6.0,10.0,17.0,0.0,0.0,0.0,0.0,27462.0,156481177912.0,1.1575306144443187e+18,18.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,165.0,114.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0
42.0,1.1575313044532593e+18,5.0,6.0,23.0,25.0,13.0,15.0,7.0,17.0,0.0,0.0,0.0,0.0,8736.0,156481194312.0,1.1575313044532593e+18,15.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,152.0,3613.0,1109.0,0.0,183.0,0.0,0.0,0.0,0.0
42.0,1.1575313044532593e+18,5.0,6.0,23.0,25.0,13.0,15.0,7.0,17.0,0.0,0.0,0.0,0.0,17880.0,156481194312.0,1.1575313044532593e+18,15.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,152.0,3613.0,1109.0,0.0,183.0,0.0,0.0,0.0,0.0
42.0,1.1575313044532593e+18,5.0,6.0,23.0,25.0,13.0,15.0,7.0,17.0,0.0,0.0,0.0,0.0,27380.0,156481194312.0,1.1575313044532593e+18,15.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,152.0,3613.0,1109.0,0.0,183.0,0.0,0.0,0.0,0.0
42.0,1.1575322367884452e+18,2.5,4.0,23.0,25.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,8961.0,156481216512.0,1.1575322367884452e+18,15.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,184.0,114.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0
42.0,1.1575322367884452e+18,2.5,4.0,23.0,25.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,18105.0,156481216512.0,1.1575322367884452e+18,15.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,184.0,114.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0
42.0,1.1575322367884452e+18,2.5,4.0,23.0,25.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,27605.0,156481216512.0,1.1575322367884452e+18,15.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,184.0,114.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0
42.0,1.1575343741259817e+18,2.5,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9089.0,156481267512.0,1.1575343741259817e+18,8.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,91.0,377.0,690.0,0.0,6.0,0.0,0.0,0.0,0.0
42.0,1.1575343741259817e+18,2.5,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18233.0,156481267512.0,1.1575343741259817e+18,8.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,91.0,377.0,690.0,0.0,6.0,0.0,0.0,0.0,0.0
42.0,1.1575343741259817e+18,2.5,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27733.0,156481267512.0,1.1575343741259817e+18,8.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,91.0,377.0,690.0,0.0,6.0,0.0,0.0,0.0,0.0
42.0,1.1575376682190766e+18,5.0,5.0,23.0,25.0,13.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,8850.0,15648134612.0,1.1575376682190766e+18,3.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,170.0,23004.0,220.0,0.0,424.0,0.0,0.0,0.0,0.0
42.0,1.1575376682190766e+18,5.0,5.0,23.0,25.0,13.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,17994.0,15648134612.0,1.1575376682190766e+18,3.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,170.0,23004.0,220.0,0.0,424.0,0.0,0.0,0.0,0.0
42.0,1.1575376682190766e+18,5.0,5.0,23.0,25.0,13.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,27494.0,15648134612.0,1.1575376682190766e+18,3.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,170.0,23004.0,220.0,0.0,424.0,0.0,0.0,0.0,0.0
42.0,1.1575473241990963e+18,2.5,3.0,23.0,25.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8776.0,156481576212.0,1.1575473241990963e+18,2.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,276.0,83.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
42.0,1.1575473241990963e+18,2.5,3.0,23.0,25.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17920.0,156481576212.0,1.1575473241990963e+18,2.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,276.0,83.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
42.0,1.1575473241990963e+18,2.5,3.0,23.0,25.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27420.0,156481576212.0,1.1575473241990963e+18,2.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,276.0,83.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
42.0,1.1575474953476424e+18,2.5,6.0,23.0,25.0,13.0,6.0,15.0,17.0,0.0,0.0,0.0,0.0,8937.0,156481580312.0,1.1575474953476424e+18,12.0,44.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,77.0,612502.0,892.0,0.0,4016.0,0.0,0.0,0.0,0.0
42.0,1.1575474953476424e+18,2.5,6.0,23.0,25.0,13.0,6.0,15.0,17.0,0.0,0.0,0.0,0.0,18081.0,156481580312.0,1.1575474953476424e+18,12.0,44.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,77.0,612502.0,892.0,0.0,4016.0,0.0,0.0,0.0,0.0
42.0,1.1575474953476424e+18,2.5,6.0,23.0,25.0,13.0,6.0,15.0,17.0,0.0,0.0,0.0,0.0,27581.0,156481580312.0,1.1575474953476424e+18,12.0,44.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,77.0,612502.0,892.0,0.0,4016.0,0.0,0.0,0.0,0.0
42.0,1.1575512736144138e+18,2.5,6.0,23.0,25.0,13.0,6.0,15.0,17.0,0.0,0.0,0.0,0.0,8866.0,156481670412.0,1.1575512736144138e+18,12.0,44.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,77.0,101231.0,187.0,0.0,1196.0,0.0,0.0,0.0,0.0
42.0,1.1575512736144138e+18,2.5,6.0,23.0,25.0,13.0,6.0,15.0,17.0,0.0,0.0,0.0,0.0,18010.0,156481670412.0,1.1575512736144138e+18,12.0,44.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,77.0,101231.0,187.0,0.0,1196.0,0.0,0.0,0.0,0.0
42.0,1.1575512736144138e+18,2.5,6.0,23.0,25.0,13.0,6.0,15.0,17.0,0.0,0.0,0.0,0.0,27510.0,156481670412.0,1.1575512736144138e+18,12.0,44.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,77.0,101231.0,187.0,0.0,1196.0,0.0,0.0,0.0,0.0
42.0,1.157552560301101e+18,2.5,5.0,23.0,25.0,13.0,6.0,17.0,0.0,0.0,0.0,0.0,0.0,8880.0,156481701112.0,1.157552560301101e+18,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,276.0,97021.0,717.0,0.0,163.0,0.0,0.0,0.0,0.0
42.0,1.157552560301101e+18,2.5,5.0,23.0,25.0,13.0,6.0,17.0,0.0,0.0,0.0,0.0,0.0,18024.0,156481701112.0,1.157552560301101e+18,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,276.0,97021.0,717.0,0.0,163.0,0.0,0.0,0.0,0.0
42.0,1.157552560301101e+18,2.5,5.0,23.0,25.0,13.0,6.0,17.0,0.0,0.0,0.0,0.0,0.0,27524.0,156481701112.0,1.157552560301101e+18,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,276.0,97021.0,717.0,0.0,163.0,0.0,0.0,0.0,0.0
42.0,1.1575544153786941e+18,5.0,6.0,23.0,25.0,13.0,6.0,10.0,17.0,0.0,0.0,0.0,0.0,9021.0,156481745312.0,1.1575544153786941e+18,6.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,131.0,2107449.0,16.0,0.0,2571.0,0.0,0.0,0.0,0.0
42.0,1.1575544153786941e+18,5.0,6.0,23.0,25.0,13.0,6.0,10.0,17.0,0.0,0.0,0.0,0.0,18165.0,156481745312.0,1.1575544153786941e+18,6.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,131.0,2107449.0,16.0,0.0,2571.0,0.0,0.0,0.0,0.0
42.0,1.1575544153786941e+18,5.0,6.0,23.0,25.0,13.0,6.0,10.0,17.0,0.0,0.0,0.0,0.0,27665.0,156481745312.0,1.1575544153786941e+18,6.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,131.0,2107449.0,16.0,0.0,2571.0,0.0,0.0,0.0,0.0
42.0,1.1575544517224899e+18,5.0,7.0,23.0,25.0,13.0,15.0,7.0,18.0,17.0,0.0,0.0,0.0,8810.0,156481746212.0,1.1575544517224899e+18,15.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,220.0,13442601.0,7121.0,0.0,95025.0,0.0,0.0,0.0,0.0
42.0,1.1575544517224899e+18,5.0,7.0,23.0,25.0,13.0,15.0,7.0,18.0,17.0,0.0,0.0,0.0,17954.0,156481746212.0,1.1575544517224899e+18,15.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,220.0,13442601.0,7121.0,0.0,95025.0,0.0,0.0,0.0,0.0
42.0,1.1575544517224899e+18,5.0,7.0,23.0,25.0,13.0,15.0,7.0,18.0,17.0,0.0,0.0,0.0,27454.0,156481746212.0,1.1575544517224899e+18,15.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,220.0,13442601.0,7121.0,0.0,95025.0,0.0,0.0,0.0,0.0
42.0,1.1575549272935997e+18,5.0,7.0,23.0,25.0,13.0,15.0,7.0,18.0,17.0,0.0,0.0,0.0,8723.0,156481757512.0,1.1575549272935997e+18,15.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,183.0,29795.0,297.0,0.0,47.0,0.0,0.0,0.0,0.0
42.0,1.1575549272935997e+18,5.0,7.0,23.0,25.0,13.0,15.0,7.0,18.0,17.0,0.0,0.0,0.0,17867.0,156481757512.0,1.1575549272935997e+18,15.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,183.0,29795.0,297.0,0.0,47.0,0.0,0.0,0.0,0.0
42.0,1.1575549272935997e+18,5.0,7.0,23.0,25.0,13.0,15.0,7.0,18.0,17.0,0.0,0.0,0.0,27367.0,156481757512.0,1.1575549272935997e+18,15.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,183.0,29795.0,297.0,0.0,47.0,0.0,0.0,0.0,0.0
42.0,1.1575562874477322e+18,7.5,5.0,23.0,25.0,13.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,9010.0,156481789912.0,1.1575562874477322e+18,15.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,168.0,3487.0,4968.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,1.1575562874477322e+18,7.5,5.0,23.0,25.0,13.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,18154.0,156481789912.0,1.1575562874477322e+18,15.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,168.0,3487.0,4968.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,1.1575562874477322e+18,7.5,5.0,23.0,25.0,13.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,27654.0,156481789912.0,1.1575562874477322e+18,15.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,168.0,3487.0,4968.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,1.1575579024896737e+18,2.5,5.0,23.0,25.0,13.0,15.0,17.0,0.0,0.0,0.0,0.0,0.0,8909.0,156481828412.0,1.1575579024896737e+18,20.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,71.0,322.0,1742.0,0.0,20.0,0.0,0.0,0.0,0.0
42.0,1.1575579024896737e+18,2.5,5.0,23.0,25.0,13.0,15.0,17.0,0.0,0.0,0.0,0.0,0.0,18053.0,156481828412.0,1.1575579024896737e+18,20.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,71.0,322.0,1742.0,0.0,20.0,0.0,0.0,0.0,0.0
42.0,1.1575579024896737e+18,2.5,5.0,23.0,25.0,13.0,15.0,17.0,0.0,0.0,0.0,0.0,0.0,27553.0,156481828412.0,1.1575579024896737e+18,20.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,71.0,322.0,1742.0,0.0,20.0,0.0,0.0,0.0,0.0
42.0,1.1575631531206738e+18,2.5,5.0,23.0,25.0,13.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,8685.0,156481953612.0,1.1575631531206738e+18,6.0,59.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,128.0,1441.0,57.0,0.0,9.0,0.0,0.0,0.0,0.0
42.0,1.1575631531206738e+18,2.5,5.0,23.0,25.0,13.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,17829.0,156481953612.0,1.1575631531206738e+18,6.0,59.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,128.0,1441.0,57.0,0.0,9.0,0.0,0.0,0.0,0.0
42.0,1.1575631531206738e+18,2.5,5.0,23.0,25.0,13.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,27329.0,156481953612.0,1.1575631531206738e+18,6.0,59.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,128.0,1441.0,57.0,0.0,9.0,0.0,0.0,0.0,0.0
42.0,1.1575633001101312e+18,2.5,8.0,23.0,25.0,13.0,6.0,15.0,7.0,18.0,17.0,0.0,0.0,8964.0,156481957112.0,1.1575633001101312e+18,1.0,55.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,173.0,1292.0,4249.0,0.0,1370.0,0.0,0.0,0.0,0.0
42.0,1.1575633001101312e+18,2.5,8.0,23.0,25.0,13.0,6.0,15.0,7.0,18.0,17.0,0.0,0.0,18108.0,156481957112.0,1.1575633001101312e+18,1.0,55.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,173.0,1292.0,4249.0,0.0,1370.0,0.0,0.0,0.0,0.0
42.0,1.1575633001101312e+18,2.5,8.0,23.0,25.0,13.0,6.0,15.0,7.0,18.0,17.0,0.0,0.0,27608.0,156481957112.0,1.1575633001101312e+18,1.0,55.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,173.0,1292.0,4249.0,0.0,1370.0,0.0,0.0,0.0,0.0
42.0,1.157564137955836e+18,2.5,6.0,23.0,25.0,13.0,6.0,17.0,21.0,0.0,0.0,0.0,0.0,8835.0,156481977112.0,1.157564137955836e+18,20.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,71.0,1084.0,899.0,0.0,313.0,0.0,0.0,0.0,0.0
42.0,1.157564137955836e+18,2.5,6.0,23.0,25.0,13.0,6.0,17.0,21.0,0.0,0.0,0.0,0.0,17979.0,156481977112.0,1.157564137955836e+18,20.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,71.0,1084.0,899.0,0.0,313.0,0.0,0.0,0.0,0.0
42.0,1.157564137955836e+18,2.5,6.0,23.0,25.0,13.0,6.0,17.0,21.0,0.0,0.0,0.0,0.0,27479.0,156481977112.0,1.157564137955836e+18,20.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,71.0,1084.0,899.0,0.0,313.0,0.0,0.0,0.0,0.0
42.0,1.1575642397808312e+18,2.5,5.0,23.0,6.0,15.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,8793.0,156481979512.0,1.1575642397808312e+18,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,197.0,99347.0,185.0,0.0,1179.0,0.0,0.0,0.0,0.0
42.0,1.1575642397808312e+18,2.5,5.0,23.0,6.0,15.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,17937.0,156481979512.0,1.1575642397808312e+18,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,197.0,99347.0,185.0,0.0,1179.0,0.0,0.0,0.0,0.0
42.0,1.1575642397808312e+18,2.5,5.0,23.0,6.0,15.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,27437.0,156481979512.0,1.1575642397808312e+18,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,197.0,99347.0,185.0,0.0,1179.0,0.0,0.0,0.0,0.0
42.0,1.1575653988893245e+18,2.5,5.0,23.0,25.0,13.0,10.0,17.0,0.0,0.0,0.0,0.0,0.0,9090.0,156482007212.0,1.1575653988893245e+18,1.0,59.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,94.0,108613.0,255.0,0.0,1012.0,0.0,0.0,0.0,0.0
42.0,1.1575653988893245e+18,2.5,5.0,23.0,25.0,13.0,10.0,17.0,0.0,0.0,0.0,0.0,0.0,18234.0,156482007212.0,1.1575653988893245e+18,1.0,59.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,94.0,108613.0,255.0,0.0,1012.0,0.0,0.0,0.0,0.0
42.0,1.1575653988893245e+18,2.5,5.0,23.0,25.0,13.0,10.0,17.0,0.0,0.0,0.0,0.0,0.0,27734.0,156482007212.0,1.1575653988893245e+18,1.0,59.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,94.0,108613.0,255.0,0.0,1012.0,0.0,0.0,0.0,0.0
42.0,1.1575654409457705e+18,2.5,6.0,23.0,25.0,13.0,6.0,7.0,17.0,0.0,0.0,0.0,0.0,8714.0,156482008212.0,1.1575654409457705e+18,7.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,198.0,74734.0,2005.0,0.0,3579.0,0.0,0.0,0.0,0.0
42.0,1.1575654409457705e+18,2.5,6.0,23.0,25.0,13.0,6.0,7.0,17.0,0.0,0.0,0.0,0.0,17858.0,156482008212.0,1.1575654409457705e+18,7.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,198.0,74734.0,2005.0,0.0,3579.0,0.0,0.0,0.0,0.0
42.0,1.1575654409457705e+18,2.5,6.0,23.0,25.0,13.0,6.0,7.0,17.0,0.0,0.0,0.0,0.0,27358.0,156482008212.0,1.1575654409457705e+18,7.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,198.0,74734.0,2005.0,0.0,3579.0,0.0,0.0,0.0,0.0
42.0,1.1575706294590423e+18,2.5,7.0,23.0,25.0,13.0,6.0,7.0,18.0,17.0,0.0,0.0,0.0,8670.0,156482131912.0,1.1575706294590423e+18,5.0,53.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,268.0,80734.0,78.0,0.0,317.0,0.0,0.0,0.0,0.0
42.0,1.1575706294590423e+18,2.5,7.0,23.0,25.0,13.0,6.0,7.0,18.0,17.0,0.0,0.0,0.0,17814.0,156482131912.0,1.1575706294590423e+18,5.0,53.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,268.0,80734.0,78.0,0.0,317.0,0.0,0.0,0.0,0.0
42.0,1.1575706294590423e+18,2.5,7.0,23.0,25.0,13.0,6.0,7.0,18.0,17.0,0.0,0.0,0.0,27314.0,156482131912.0,1.1575706294590423e+18,5.0,53.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,268.0,80734.0,78.0,0.0,317.0,0.0,0.0,0.0,0.0
42.0,1.1575731480338473e+18,2.5,5.0,23.0,25.0,13.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,8812.0,156482191912.0,1.1575731480338473e+18,6.0,60.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,92.0,35.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,1.1575731480338473e+18,2.5,5.0,23.0,25.0,13.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,17956.0,156482191912.0,1.1575731480338473e+18,6.0,60.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,92.0,35.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,1.1575731480338473e+18,2.5,5.0,23.0,25.0,13.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,27456.0,156482191912.0,1.1575731480338473e+18,6.0,60.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,92.0,35.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,1.1575768429262766e+18,5.0,9.0,23.0,25.0,13.0,6.0,15.0,7.0,18.0,10.0,17.0,0.0,9039.0,1564822812.0,1.1575768429262766e+18,22.0,25.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,304.0,3924.0,2.0,0.0,26.0,0.0,0.0,0.0,0.0
