tweet_id,priority,postCategories_x,timestamp,positive_sentiment,negative_sentiment,numb_of_mentions,numb_of_urls,numb_of_hashtagsnumb_of_personal_pronouns,numb_of_present_tenses,numb_of_past_tenses,sent_from_web,numb_of_weird_chars,numb_of_questions,numb_of_emoticons,numb_of_swearing_words,here?,numb_of_slang_words,numb_of_intensifiers,tweet_length,userFollowersCount,userFriendsCount,user_numb_of_tweets,user_list_count,tfidf_fire,dict_precision,dict_recall,dict_f_measure
1155595243212947456,0.5,22,15643503512.0,150.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,590.0,978010.0,3440.0,0.0,8100.0,0.0,0.0,0.0,0.0
1155595243212947456,0.5,22,15643503512.0,150.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,590.0,978010.0,3440.0,0.0,8100.0,0.0,0.0,0.0,0.0
1155595243212947456,0.5,22,15643503512.0,150.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,590.0,978010.0,3440.0,0.0,8100.0,0.0,0.0,0.0,0.0
1155596101942013952,0.25,12,156435055512.0,10.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,590.0,25020.0,37100.0,0.0,20.0,0.0,0.0,0.0,0.0
1155596101942013952,0.25,12,156435055512.0,10.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,590.0,25020.0,37100.0,0.0,20.0,0.0,0.0,0.0,0.0
1155599310052048896,0.5,22,15643513212.0,30.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,1070.0,763670.0,14560.0,0.0,12170.0,0.0,0.0,0.0,0.0
1155599310052048896,0.5,22,15643513212.0,30.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,1070.0,763670.0,14560.0,0.0,12170.0,0.0,0.0,0.0,0.0
1155599310052048896,0.5,22,15643513212.0,30.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,1070.0,763670.0,14560.0,0.0,12170.0,0.0,0.0,0.0,0.0
1155599310052048896,0.5,22,15643513212.0,30.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,1070.0,763670.0,14560.0,0.0,12170.0,0.0,0.0,0.0,0.0
1155599310052048896,0.5,22,15643513212.0,30.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,1070.0,763670.0,14560.0,0.0,12170.0,0.0,0.0,0.0,0.0
1155599310052048896,0.5,22,15643513212.0,30.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,1070.0,763670.0,14560.0,0.0,12170.0,0.0,0.0,0.0,0.0
1155599310052048896,0.5,22,15643513212.0,30.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,1070.0,763670.0,14560.0,0.0,12170.0,0.0,0.0,0.0,0.0
1155599340435415040,0.5,22,156435132712.0,10.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,670.0,26450.0,30300.0,0.0,20.0,0.0,0.0,0.0,0.0
1155599340435415040,0.5,22,156435132712.0,10.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,670.0,26450.0,30300.0,0.0,20.0,0.0,0.0,0.0,0.0
1155599340435415040,0.5,22,156435132712.0,10.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,670.0,26450.0,30300.0,0.0,20.0,0.0,0.0,0.0,0.0
1155599340435415040,0.5,22,156435132712.0,10.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,670.0,26450.0,30300.0,0.0,20.0,0.0,0.0,0.0,0.0
1155599340435415040,0.5,22,156435132712.0,10.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,670.0,26450.0,30300.0,0.0,20.0,0.0,0.0,0.0,0.0
1155599340435415040,0.5,22,156435132712.0,10.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,670.0,26450.0,30300.0,0.0,20.0,0.0,0.0,0.0,0.0
1155599340435415040,0.5,22,156435132712.0,10.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,670.0,26450.0,30300.0,0.0,20.0,0.0,0.0,0.0,0.0
1155599391878762496,0.25,22,156435133912.0,10.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,770.0,7810.0,10390.0,0.0,60.0,0.0,0.0,0.0,0.0
1155599391878762496,0.25,22,156435133912.0,10.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,770.0,7810.0,10390.0,0.0,60.0,0.0,0.0,0.0,0.0
1155599391878762496,0.25,22,156435133912.0,10.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,770.0,7810.0,10390.0,0.0,60.0,0.0,0.0,0.0,0.0
1155599391878762496,0.25,22,156435133912.0,10.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,770.0,7810.0,10390.0,0.0,60.0,0.0,0.0,0.0,0.0
1155599391878762496,0.25,22,156435133912.0,10.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,770.0,7810.0,10390.0,0.0,60.0,0.0,0.0,0.0,0.0
1155599528998948864,0.25,22,156435137212.0,90.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,530.0,214570.0,228360.0,0.0,80.0,0.0,0.0,0.0,0.0
1155599528998948864,0.25,22,156435137212.0,90.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,530.0,214570.0,228360.0,0.0,80.0,0.0,0.0,0.0,0.0
1155599528998948864,0.25,22,156435137212.0,90.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,530.0,214570.0,228360.0,0.0,80.0,0.0,0.0,0.0,0.0
1155599528998948864,0.25,22,156435137212.0,90.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,530.0,214570.0,228360.0,0.0,80.0,0.0,0.0,0.0,0.0
1155599528998948864,0.25,22,156435137212.0,90.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,530.0,214570.0,228360.0,0.0,80.0,0.0,0.0,0.0,0.0
1155600065215553536,0.25,22,1564351512.0,20.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,1270.0,824040.0,10650.0,0.0,6530.0,0.0,0.0,0.0,0.0
1155600065215553536,0.25,22,1564351512.0,20.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,1270.0,824040.0,10650.0,0.0,6530.0,0.0,0.0,0.0,0.0
1155600065215553536,0.25,22,1564351512.0,20.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,1270.0,824040.0,10650.0,0.0,6530.0,0.0,0.0,0.0,0.0
1155600065215553536,0.25,22,1564351512.0,20.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,1270.0,824040.0,10650.0,0.0,6530.0,0.0,0.0,0.0,0.0
1155600065215553536,0.25,22,1564351512.0,20.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,1270.0,824040.0,10650.0,0.0,6530.0,0.0,0.0,0.0,0.0
1155600065215553536,0.25,22,1564351512.0,20.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,1270.0,824040.0,10650.0,0.0,6530.0,0.0,0.0,0.0,0.0
1155600065215553536,0.25,22,1564351512.0,20.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,1270.0,824040.0,10650.0,0.0,6530.0,0.0,0.0,0.0,0.0
1155602124342013952,0.25,11,156435199112.0,30.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,600.0,10050.0,9930.0,0.0,890.0,0.0,0.0,0.0,0.0
1155602331649490944,0.25,11,15643520412.0,40.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,640.0,82450.0,39460.0,0.0,2120.0,0.0,0.0,0.0,0.0
1155603521011638272,0.25,22,156435232412.0,30.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,550.0,13390.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0
1155603521011638272,0.25,22,156435232412.0,30.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,550.0,13390.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0
1155603521011638272,0.25,22,156435232412.0,30.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,550.0,13390.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0
1155603521011638272,0.25,22,156435232412.0,30.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,550.0,13390.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0
1155605359479926784,0.5,22,156435276212.0,150.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,590.0,979600.0,1760.0,0.0,5750.0,0.0,0.0,0.0,0.0
1155605359479926784,0.5,22,156435276212.0,150.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,590.0,979600.0,1760.0,0.0,5750.0,0.0,0.0,0.0,0.0
1155605359479926784,0.5,22,156435276212.0,150.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,590.0,979600.0,1760.0,0.0,5750.0,0.0,0.0,0.0,0.0
1155605359479926784,0.5,22,156435276212.0,150.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,590.0,979600.0,1760.0,0.0,5750.0,0.0,0.0,0.0,0.0
1155605359479926784,0.5,22,156435276212.0,150.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,590.0,979600.0,1760.0,0.0,5750.0,0.0,0.0,0.0,0.0
1155605359479926784,0.5,22,156435276212.0,150.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,590.0,979600.0,1760.0,0.0,5750.0,0.0,0.0,0.0,0.0
1155605359479926784,0.5,22,156435276212.0,150.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,590.0,979600.0,1760.0,0.0,5750.0,0.0,0.0,0.0,0.0
1155609911918641152,0.5,22,156435384712.0,10.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,670.0,270.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0
1155609911918641152,0.5,22,156435384712.0,10.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,670.0,270.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0
1155609911918641152,0.5,22,156435384712.0,10.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,670.0,270.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0
1155609911918641152,0.5,22,156435384712.0,10.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,670.0,270.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0
1155609911918641152,0.5,22,156435384712.0,10.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,670.0,270.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0
1155609911918641152,0.5,22,156435384712.0,10.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,670.0,270.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0
1155609911918641152,0.5,22,156435384712.0,10.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,670.0,270.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0
1155611398053015552,0.5,22,156435420212.0,90.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,530.0,70520.0,72060.0,0.0,270.0,0.0,0.0,0.0,0.0
1155611398053015552,0.5,22,156435420212.0,90.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,530.0,70520.0,72060.0,0.0,270.0,0.0,0.0,0.0,0.0
1155611398053015552,0.5,22,156435420212.0,90.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,530.0,70520.0,72060.0,0.0,270.0,0.0,0.0,0.0,0.0
1155611398053015552,0.5,22,156435420212.0,90.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,530.0,70520.0,72060.0,0.0,270.0,0.0,0.0,0.0,0.0
1155611398053015552,0.5,22,156435420212.0,90.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,530.0,70520.0,72060.0,0.0,270.0,0.0,0.0,0.0,0.0
1155611398053015552,0.5,22,156435420212.0,90.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,530.0,70520.0,72060.0,0.0,270.0,0.0,0.0,0.0,0.0
1155612595333844992,0.5,16,156435448712.0,10.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,770.0,548020.0,484910.0,0.0,23600.0,0.0,0.0,0.0,0.0
1155612595333844992,0.5,16,156435448712.0,10.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,770.0,548020.0,484910.0,0.0,23600.0,0.0,0.0,0.0,0.0
1155612595333844992,0.5,16,156435448712.0,10.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,770.0,548020.0,484910.0,0.0,23600.0,0.0,0.0,0.0,0.0
1155612595333844992,0.5,16,156435448712.0,10.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,770.0,548020.0,484910.0,0.0,23600.0,0.0,0.0,0.0,0.0
1155612595333844992,0.5,16,156435448712.0,10.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,770.0,548020.0,484910.0,0.0,23600.0,0.0,0.0,0.0,0.0
1155612595333844992,0.5,16,156435448712.0,10.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,770.0,548020.0,484910.0,0.0,23600.0,0.0,0.0,0.0,0.0
1155614401497653248,0.5,22,156435491812.0,10.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,770.0,114670.0,117960.0,0.0,1740.0,0.0,0.0,0.0,0.0
1155614401497653248,0.5,22,156435491812.0,10.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,770.0,114670.0,117960.0,0.0,1740.0,0.0,0.0,0.0,0.0
1155614401497653248,0.5,22,156435491812.0,10.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,770.0,114670.0,117960.0,0.0,1740.0,0.0,0.0,0.0,0.0
1155614401497653248,0.5,22,156435491812.0,10.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,770.0,114670.0,117960.0,0.0,1740.0,0.0,0.0,0.0,0.0
1155614401497653248,0.5,22,156435491812.0,10.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,770.0,114670.0,117960.0,0.0,1740.0,0.0,0.0,0.0,0.0
1155614401497653248,0.5,22,156435491812.0,10.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,770.0,114670.0,117960.0,0.0,1740.0,0.0,0.0,0.0,0.0
1155614401497653248,0.5,22,156435491812.0,10.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,770.0,114670.0,117960.0,0.0,1740.0,0.0,0.0,0.0,0.0
1155614828242907136,0.25,11,156435501912.0,20.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,780.0,2110.0,1870.0,0.0,100.0,0.0,0.0,0.0,0.0
1155616456144330752,0.5,22,156435540812.0,10.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,670.0,27190.0,160.0,0.0,1910.0,0.0,0.0,0.0,0.0
1155616456144330752,0.5,22,156435540812.0,10.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,670.0,27190.0,160.0,0.0,1910.0,0.0,0.0,0.0,0.0
1155616456144330752,0.5,22,156435540812.0,10.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,670.0,27190.0,160.0,0.0,1910.0,0.0,0.0,0.0,0.0
1155616456144330752,0.5,22,156435540812.0,10.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,670.0,27190.0,160.0,0.0,1910.0,0.0,0.0,0.0,0.0
1155616456144330752,0.5,22,156435540812.0,10.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,670.0,27190.0,160.0,0.0,1910.0,0.0,0.0,0.0,0.0
1155616456144330752,0.5,22,156435540812.0,10.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,670.0,27190.0,160.0,0.0,1910.0,0.0,0.0,0.0,0.0
1155616456144330752,0.5,22,156435540812.0,10.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,670.0,27190.0,160.0,0.0,1910.0,0.0,0.0,0.0,0.0
1155616871892312064,0.5,16,156435550712.0,150.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,590.0,1308540.0,11500.0,0.0,13150.0,0.0,0.0,0.0,0.0
1155616871892312064,0.5,16,156435550712.0,150.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,590.0,1308540.0,11500.0,0.0,13150.0,0.0,0.0,0.0,0.0
1155616871892312064,0.5,16,156435550712.0,150.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,590.0,1308540.0,11500.0,0.0,13150.0,0.0,0.0,0.0,0.0
1155616871892312064,0.5,16,156435550712.0,150.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,590.0,1308540.0,11500.0,0.0,13150.0,0.0,0.0,0.0,0.0
1155616871892312064,0.5,16,156435550712.0,150.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,590.0,1308540.0,11500.0,0.0,13150.0,0.0,0.0,0.0,0.0
1155616871892312064,0.5,16,156435550712.0,150.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,590.0,1308540.0,11500.0,0.0,13150.0,0.0,0.0,0.0,0.0
1155617772400984064,0.25,22,156435572112.0,160.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,500.0,3490.0,20260.0,0.0,100.0,0.0,0.0,0.0,0.0
1155617772400984064,0.25,22,156435572112.0,160.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,500.0,3490.0,20260.0,0.0,100.0,0.0,0.0,0.0,0.0
1155617772400984064,0.25,22,156435572112.0,160.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,500.0,3490.0,20260.0,0.0,100.0,0.0,0.0,0.0,0.0
1155617772400984064,0.25,22,156435572112.0,160.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,500.0,3490.0,20260.0,0.0,100.0,0.0,0.0,0.0,0.0
1155617772400984064,0.25,22,156435572112.0,160.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,500.0,3490.0,20260.0,0.0,100.0,0.0,0.0,0.0,0.0
1155617772400984064,0.25,22,156435572112.0,160.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,500.0,3490.0,20260.0,0.0,100.0,0.0,0.0,0.0,0.0
1155617968765562880,0.25,12,156435576812.0,10.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,610.0,230.0,4640.0,0.0,0.0,0.0,0.0,0.0,0.0
1155617968765562880,0.25,12,156435576812.0,10.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,610.0,230.0,4640.0,0.0,0.0,0.0,0.0,0.0,0.0
1155619107225645056,0.25,22,15643560412.0,20.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1280.0,894340.0,21970.0,0.0,13500.0,0.0,0.0,0.0,0.0
1155619107225645056,0.25,22,15643560412.0,20.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1280.0,894340.0,21970.0,0.0,13500.0,0.0,0.0,0.0,0.0
1155619107225645056,0.25,22,15643560412.0,20.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1280.0,894340.0,21970.0,0.0,13500.0,0.0,0.0,0.0,0.0
1155619107225645056,0.25,22,15643560412.0,20.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1280.0,894340.0,21970.0,0.0,13500.0,0.0,0.0,0.0,0.0
1155619107225645056,0.25,22,15643560412.0,20.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1280.0,894340.0,21970.0,0.0,13500.0,0.0,0.0,0.0,0.0
1155619107225645056,0.25,22,15643560412.0,20.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1280.0,894340.0,21970.0,0.0,13500.0,0.0,0.0,0.0,0.0
1155619107225645056,0.25,22,15643560412.0,20.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1280.0,894340.0,21970.0,0.0,13500.0,0.0,0.0,0.0,0.0
1155619157083398144,0.25,14,156435605212.0,140.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,460.0,1420.0,4640.0,0.0,0.0,0.0,0.0,0.0,0.0
1155619157083398144,0.25,14,156435605212.0,140.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,460.0,1420.0,4640.0,0.0,0.0,0.0,0.0,0.0,0.0
1156922106518487040,0.25,11,156466669912.0,700.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,0.0,0.0,0.0,0.0,0.0,2140.0,16710.0,7720.0,0.0,190.0,0.0,0.0,0.0,0.0
1156922106518487040,0.25,11,156466669912.0,700.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,0.0,0.0,0.0,0.0,0.0,2140.0,16710.0,7720.0,0.0,190.0,0.0,0.0,0.0,0.0
1156933039835901952,0.5,17,156466930612.0,10.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,0.0,0.0,0.0,0.0,0.0,960.0,216810.0,7100.0,0.0,1110.0,0.0,0.0,0.0,0.0
1156933039835901952,0.5,17,156466930612.0,10.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,0.0,0.0,0.0,0.0,0.0,960.0,216810.0,7100.0,0.0,1110.0,0.0,0.0,0.0,0.0
1156933039835901952,0.5,17,156466930612.0,10.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,0.0,0.0,0.0,0.0,0.0,960.0,216810.0,7100.0,0.0,1110.0,0.0,0.0,0.0,0.0
1156933039835901952,0.5,17,156466930612.0,10.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,0.0,0.0,0.0,0.0,0.0,960.0,216810.0,7100.0,0.0,1110.0,0.0,0.0,0.0,0.0
1156933039835901952,0.5,17,156466930612.0,10.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,0.0,0.0,0.0,0.0,0.0,960.0,216810.0,7100.0,0.0,1110.0,0.0,0.0,0.0,0.0
1156933039835901952,0.5,17,156466930612.0,10.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,0.0,0.0,0.0,0.0,0.0,960.0,216810.0,7100.0,0.0,1110.0,0.0,0.0,0.0,0.0
1156933039835901952,0.5,17,156466930612.0,10.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,0.0,0.0,0.0,0.0,0.0,960.0,216810.0,7100.0,0.0,1110.0,0.0,0.0,0.0,0.0
