tweet_id,priority,category,postCategories_x,eventID,eventType
396319382345097216,0.75,Factoid,7,laAirportShooting2013,Unknown
396319441031811072,0.5,Factoid,7,laAirportShooting2013,Unknown
396319692694233088,0.25,ThirdPartyObservation,20,laAirportShooting2013,Unknown
396319856275906560,0.25,Discussion,4,laAirportShooting2013,Unknown
396320086950019072,0.5,Official,16,laAirportShooting2013,Unknown
396320099537137664,0.25,News,15,laAirportShooting2013,Unknown
396320305083211776,0.25,Sentiment,18,laAirportShooting2013,Unknown
396320422507315200,0.25,News,15,laAirportShooting2013,Unknown
396320472864129024,0.25,News,15,laAirportShooting2013,Unknown
396320976155475968,0.25,News,15,laAirportShooting2013,Unknown
396320992936460288,0.25,News,15,laAirportShooting2013,Unknown
396321135538606080,0.5,News,15,laAirportShooting2013,Unknown
396321395581272064,0.5,Official,16,laAirportShooting2013,Unknown
396321684992434176,0.25,News,15,laAirportShooting2013,Unknown
396321693368856576,0.25,Sentiment,18,laAirportShooting2013,Unknown
396321789858836480,0.25,News,15,laAirportShooting2013,Unknown
396322108625936384,0.5,Official,16,laAirportShooting2013,Unknown
396322142184169472,0.75,Advice,1,laAirportShooting2013,Unknown
396322691629977600,0.25,News,15,laAirportShooting2013,Unknown
396323056534421504,0.25,Unknown,21,laAirportShooting2013,Unknown
396323685671264256,0.5,Official,16,laAirportShooting2013,Unknown
396323811521736704,0.25,News,15,laAirportShooting2013,Unknown
396323983475609600,0.25,Sentiment,18,laAirportShooting2013,Unknown
396324021211762688,0.75,ThirdPartyObservation,20,laAirportShooting2013,Unknown
396324054774599680,0.5,FirstPartyObservation,8,laAirportShooting2013,Unknown
396324432278716416,0.25,Sentiment,18,laAirportShooting2013,Unknown
396324470022864896,0.5,NewSubEvent,14,laAirportShooting2013,Unknown
396324570682372096,0.5,NewSubEvent,14,laAirportShooting2013,Unknown
396324801360322560,0.75,Factoid,7,laAirportShooting2013,Unknown
396324805554622464,0.25,News,15,laAirportShooting2013,Unknown
396324956537368576,0.75,Factoid,7,laAirportShooting2013,Unknown
396325015273996288,0.25,News,15,laAirportShooting2013,Unknown
396325057204465664,0.25,ContextualInformation,3,laAirportShooting2013,Unknown
396325107569672192,0.25,Sentiment,18,laAirportShooting2013,Unknown
396325115949883392,0.25,News,15,laAirportShooting2013,Unknown
396325174641172480,0.25,News,15,laAirportShooting2013,Unknown
396325174657552384,0.25,News,15,laAirportShooting2013,Unknown
396325199827988480,0.25,News,15,laAirportShooting2013,Unknown
396325208203988992,0.25,News,15,laAirportShooting2013,Unknown
396325233394581504,0.75,Factoid,7,laAirportShooting2013,Unknown
396325518573703168,0.25,News,15,laAirportShooting2013,Unknown
396325535376101376,0.5,News,15,laAirportShooting2013,Unknown
396325573099651072,0.25,News,15,laAirportShooting2013,Unknown
396325661213982720,0.25,News,15,laAirportShooting2013,Unknown
396325740871827456,0.25,News,15,laAirportShooting2013,Unknown
396325774455627776,0.25,News,15,laAirportShooting2013,Unknown
396325787043106816,0.25,News,15,laAirportShooting2013,Unknown
396325912871849984,0.25,ContextualInformation,3,laAirportShooting2013,Unknown
396326323892649984,0.25,Sentiment,18,laAirportShooting2013,Unknown
396326328074399744,0.25,News,15,laAirportShooting2013,Unknown
396326453932851200,0.25,Irrelevant,11,laAirportShooting2013,Unknown
396326583935307776,0.25,Sentiment,18,laAirportShooting2013,Unknown
396326609118322688,0.75,NewSubEvent,14,laAirportShooting2013,Unknown
396326701392994304,0.25,Sentiment,18,laAirportShooting2013,Unknown
396326705599508480,0.5,Factoid,7,laAirportShooting2013,Unknown
396326722347761664,0.75,MultimediaShare,13,laAirportShooting2013,Unknown
396326747538333696,0.5,Factoid,7,laAirportShooting2013,Unknown
396326869169352704,0.25,News,15,laAirportShooting2013,Unknown
396327221494702080,0.25,News,15,laAirportShooting2013,Unknown
396327338927222784,0.25,News,15,laAirportShooting2013,Unknown
396327431188910080,0.75,FirstPartyObservation,8,laAirportShooting2013,Unknown
396327452164628480,0.25,Irrelevant,11,laAirportShooting2013,Unknown
396327489922138112,0.75,FirstPartyObservation,8,laAirportShooting2013,Unknown
396327716426756096,0.25,Sentiment,18,laAirportShooting2013,Unknown
396327875789324288,0.5,MultimediaShare,13,laAirportShooting2013,Unknown
396327926104215552,0.25,News,15,laAirportShooting2013,Unknown
396328030986985472,0.75,Advice,1,laAirportShooting2013,Unknown
396328173597507584,0.5,MultimediaShare,13,laAirportShooting2013,Unknown
396328744027049984,0.25,Hashtags,9,laAirportShooting2013,Unknown
396329243128659968,0.5,Discussion,4,laAirportShooting2013,Unknown
396329276691464192,0.25,Irrelevant,11,laAirportShooting2013,Unknown
396329339622420480,0.25,News,15,laAirportShooting2013,Unknown
396329515766808576,0.25,News,15,laAirportShooting2013,Unknown
396329662584217600,0.25,News,15,laAirportShooting2013,Unknown
396329687720669184,0.5,MultimediaShare,13,laAirportShooting2013,Unknown
396329951978586112,0.25,Discussion,4,laAirportShooting2013,Unknown
396330455303475200,0.25,Sentiment,18,laAirportShooting2013,Unknown
396330685989797888,0.25,ContextualInformation,3,laAirportShooting2013,Unknown
396330967003971584,0.25,News,15,laAirportShooting2013,Unknown
396331004753092608,0.25,News,15,laAirportShooting2013,Unknown
396331155718688768,0.5,Factoid,7,laAirportShooting2013,Unknown
396331222860709888,0.75,Factoid,7,laAirportShooting2013,Unknown
396331482911735808,0.25,Advice,1,laAirportShooting2013,Unknown
396331692605964288,0.25,News,15,laAirportShooting2013,Unknown
396331763925913600,0.25,News,15,laAirportShooting2013,Unknown
396331893920374784,0.25,News,15,laAirportShooting2013,Unknown
396331961058209792,0.25,Advice,1,laAirportShooting2013,Unknown
396331973607964672,0.25,News,15,laAirportShooting2013,Unknown
396332221084086272,0.25,MultimediaShare,13,laAirportShooting2013,Unknown
396332476932829184,0.25,ContextualInformation,3,laAirportShooting2013,Unknown
396332820878336000,0.25,MultimediaShare,13,laAirportShooting2013,Unknown
396332896392204288,0.25,Irrelevant,11,laAirportShooting2013,Unknown
396333148029861888,0.25,Irrelevant,11,laAirportShooting2013,Unknown
396333361926782976,0.25,News,15,laAirportShooting2013,Unknown
396333374530654208,0.25,Sentiment,18,laAirportShooting2013,Unknown
396333710066606080,0.5,MultimediaShare,13,laAirportShooting2013,Unknown
396334091768832000,0.25,News,15,laAirportShooting2013,Unknown
396334427313561600,0.5,Factoid,7,laAirportShooting2013,Unknown
396334645400178688,0.25,Sentiment,18,laAirportShooting2013,Unknown
396334704112058368,0.25,News,15,laAirportShooting2013,Unknown
396334725075570688,0.25,Unknown,21,laAirportShooting2013,Unknown
396334880260624384,0.25,ContextualInformation,3,laAirportShooting2013,Unknown
396334947394674688,0.25,Factoid,7,laAirportShooting2013,Unknown
396335329076318208,0.25,Factoid,7,laAirportShooting2013,Unknown
396335333257654272,0.25,Discussion,4,laAirportShooting2013,Unknown
396335475881181184,0.5,Factoid,7,laAirportShooting2013,Unknown
396335492666773504,0.25,News,15,laAirportShooting2013,Unknown
396335685570793472,0.25,Advice,1,laAirportShooting2013,Unknown
396335786263871488,0.25,Discussion,4,laAirportShooting2013,Unknown
396335865926262784,0.25,News,15,laAirportShooting2013,Unknown
396335979167903744,0.25,News,15,laAirportShooting2013,Unknown
396336012726525952,0.25,News,15,laAirportShooting2013,Unknown
396336079856345088,0.25,News,15,laAirportShooting2013,Unknown
396336243442589696,0.25,News,15,laAirportShooting2013,Unknown
396336297968562176,0.25,Factoid,7,laAirportShooting2013,Unknown
396336394429562880,0.25,News,15,laAirportShooting2013,Unknown
