tweet_id,timestamp,positive_sentiment,negative_sentiment,numb_of_questions,tweet_length,userFollowersCount,userFriendsCount,user_list_count,dict_precision,dict_recall,dict_f_measure
"1.15704216928019251E18,",2019-08-01 21:35:24,"8.0,","51.0,","33.0,","171.0,","11638.0,","8418.0,","23.0,","20.0,","22.219999313354492,",21.049999237060547]
"1.15704325720295834E18,",2019-08-01 21:39:43,"4.0,","59.0,","46.0,","240.0,","305.0,","673.0,","9.0,","0.0,","0.0,",0.0]
"1.15704421567268864E18,",2019-08-01 21:43:32,"4.0,","58.0,","19.0,","102.0,","302.0,","352.0,","68.0,","0.0,","0.0,",0.0]
"1.15704532927698944E18,",2019-08-01 21:47:58,"1.0,","72.0,","20.0,","81.0,","37.0,","129.0,","0.0,","0.0,","0.0,",0.0]
"1.15704563258391347E18,",2019-08-01 21:49:10,"3.0,","66.0,","36.0,","142.0,","57863.0,","1491.0,","914.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15704713770163814E18,",2019-08-01 21:55:09,"30.0,","28.0,","13.0,","70.0,","6670.0,","6007.0,","897.0,","11.109999656677246,","11.109999656677246,",11.109999656677246]
"1.15704730547379814E18,",2019-08-01 21:55:49,"6.0,","25.0,","10.0,","70.0,","72.0,","259.0,","0.0,","12.5,","11.109999656677246,",11.760000228881836]
"1.15704761874619597E18,",2019-08-01 21:57:03,"4.0,","64.0,","13.0,","74.0,","29436.0,","2161.0,","212.0,","0.0,","0.0,",0.0]
"1.15704785741472154E18,",2019-08-01 21:58:00,"8.0,","53.0,","16.0,","78.0,","126.0,","362.0,","0.0,","0.0,","0.0,",0.0]
"1.15704970872190976E18,",2019-08-01 22:05:22,"2.0,","64.0,","12.0,","77.0,","36.0,","64.0,","0.0,","0.0,","0.0,",0.0]
"1.15704976982878208E18,",2019-08-01 22:05:36,"3.0,","61.0,","48.0,","248.0,","16834.0,","16806.0,","54.0,","0.0,","0.0,",0.0]
"1.15705038548962918E18,",2019-08-01 22:08:03,"38.0,","10.0,","16.0,","80.0,","22849.0,","23722.0,","6.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15705452408913101E18,",2019-08-01 22:24:30,"4.0,","63.0,","25.0,","142.0,","724.0,","1285.0,","7.0,","0.0,","0.0,",0.0]
"1.1570561284146176E18,",2019-08-01 22:30:52,"2.0,","57.0,","9.0,","35.0,","2515.0,","169.0,","73.0,","16.670000076293945,","11.109999656677246,",13.329999923706055]
"1.15705657641237709E18,",2019-08-01 22:32:39,"3.0,","52.0,","12.0,","70.0,","24.0,","184.0,","1.0,","0.0,","0.0,",0.0]
"1.15705689036009882E18,",2019-08-01 22:33:54,"1.0,","76.0,","60.0,","235.0,","952.0,","2365.0,","4.0,","0.0,","0.0,",0.0]
"1.15705742810760806E18,",2019-08-01 22:36:02,"9.0,","51.0,","37.0,","196.0,","453.0,","530.0,","6.0,","0.0,","0.0,",0.0]
"1.1570580662837289E18,",2019-08-01 22:38:34,"17.0,","20.0,","9.0,","50.0,","18.0,","7.0,","0.0,","0.0,","0.0,",0.0]
"1.15705819614359552E18,",2019-08-01 22:39:05,"4.0,","60.0,","30.0,","183.0,","5313.0,","5811.0,","5.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.1570595016834048E18,",2019-08-01 22:44:16,"4.0,","58.0,","25.0,","136.0,","96.0,","9.0,","2.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15705975060714701E18,",2019-08-01 22:45:16,"3.0,","52.0,","12.0,","70.0,","94.0,","254.0,","2.0,","0.0,","0.0,",0.0]
"1.15706052394449306E18,",2019-08-01 22:48:20,"55.0,","24.0,","53.0,","251.0,","926.0,","2052.0,","32.0,","0.0,","0.0,",0.0]
"1.15706140472304845E18,",2019-08-01 22:51:50,"2.0,","65.0,","36.0,","193.0,","3.0,","37.0,","0.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15706295943848755E18,",2019-08-01 22:58:01,"7.0,","74.0,","56.0,","243.0,","7632.0,","8400.0,","5.0,","0.0,","0.0,",0.0]
"1.15706298912149094E18,",2019-08-01 22:58:08,"1.0,","69.0,","24.0,","91.0,","228.0,","72.0,","16.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15706357419336499E18,",2019-08-01 23:00:27,"2.0,","58.0,","29.0,","110.0,","124046.0,","103176.0,","723.0,","0.0,","0.0,",0.0]
"1.15706383393407386E18,",2019-08-01 23:01:29,"5.0,","44.0,","11.0,","62.0,","1912.0,","5002.0,","161.0,","0.0,","0.0,",0.0]
"1.1570644251925463E18,",2019-08-01 23:03:50,"3.0,","52.0,","12.0,","70.0,","24.0,","5.0,","0.0,","0.0,","0.0,",0.0]
"1.15706443107708928E18,",2019-08-01 23:03:52,"3.0,","52.0,","12.0,","70.0,","6.0,","33.0,","1.0,","0.0,","0.0,",0.0]
"1.15706443655909376E18,",2019-08-01 23:03:53,"3.0,","52.0,","12.0,","70.0,","4.0,","34.0,","1.0,","0.0,","0.0,",0.0]
"1.15706444247304602E18,",2019-08-01 23:03:54,"3.0,","52.0,","12.0,","70.0,","48.0,","54.0,","10.0,","0.0,","0.0,",0.0]
"1.15706444838703104E18,",2019-08-01 23:03:56,"3.0,","52.0,","12.0,","70.0,","4.0,","0.0,","1.0,","0.0,","0.0,",0.0]
"1.15706445368444109E18,",2019-08-01 23:03:57,"3.0,","52.0,","12.0,","70.0,","0.0,","0.0,","1.0,","0.0,","0.0,",0.0]
"1.1570652912280535E18,",2019-08-01 23:07:17,"2.0,","52.0,","52.0,","276.0,","5996.0,","5199.0,","14.0,","0.0,","0.0,",0.0]
"1.15706550769625498E18,",2019-08-01 23:08:08,"3.0,","52.0,","12.0,","70.0,","2267.0,","694.0,","104.0,","0.0,","0.0,",0.0]
"1.15706757519856845E18,",2019-08-01 23:16:21,"3.0,","61.0,","12.0,","68.0,","470.0,","873.0,","13.0,","12.5,","11.109999656677246,",11.760000228881836]
"1.15706805017428378E18,",2019-08-01 23:18:15,"5.0,","54.0,","11.0,","65.0,","767.0,","1378.0,","159.0,","0.0,","0.0,",0.0]
"1.15706965282605875E18,",2019-08-01 23:24:37,"3.0,","52.0,","12.0,","70.0,","4907.0,","5268.0,","59.0,","0.0,","0.0,",0.0]
"1.1570697417998295E18,",2019-08-01 23:24:58,"5.0,","63.0,","28.0,","115.0,","3660.0,","3799.0,","5.0,","0.0,","0.0,",0.0]
"1.15707009635291136E18,",2019-08-01 23:26:22,"6.0,","51.0,","15.0,","81.0,","3634.0,","2220.0,","307.0,","11.109999656677246,","11.109999656677246,",11.109999656677246]
"1.1570728241646592E18,",2019-08-01 23:37:13,"13.0,","41.0,","9.0,","61.0,","83.0,","397.0,","5.0,","0.0,","0.0,",0.0]
"1.15707317729147699E18,",2019-08-01 23:38:37,"16.0,","36.0,","25.0,","114.0,","8490.0,","9250.0,","5.0,","0.0,","0.0,",0.0]
"1.15707497854358733E18,",2019-08-01 23:45:46,"3.0,","56.0,","27.0,","140.0,","13981.0,","13897.0,","2.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.1570756464446505E18,",2019-08-01 23:48:26,"3.0,","52.0,","12.0,","70.0,","747.0,","3005.0,","8.0,","0.0,","0.0,",0.0]
"1.15707706632139981E18,",2019-08-01 23:54:04,"61.0,","7.0,","19.0,","68.0,","10405.0,","4927.0,","326.0,","0.0,","0.0,",0.0]
"1.15708229243666022E18,",2019-08-02 00:14:50,"1.0,","68.0,","28.0,","103.0,","2467.0,","870.0,","242.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15708235781766349E18,",2019-08-02 00:15:06,"1.0,","69.0,","24.0,","91.0,","414.0,","189.0,","22.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15708239390103552E18,",2019-08-02 00:15:14,"4.0,","58.0,","25.0,","136.0,","96.0,","9.0,","2.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15708262801873306E18,",2019-08-02 00:16:10,"6.0,","47.0,","9.0,","59.0,","62.0,","48.0,","0.0,","14.289999961853027,","11.109999656677246,",12.5]
"1.15708275918300365E18,",2019-08-02 00:16:42,"6.0,","52.0,","20.0,","92.0,","210.0,","224.0,","5.0,","0.0,","0.0,",0.0]
"1.15708278234830438E18,",2019-08-02 00:16:47,"8.0,","45.0,","49.0,","255.0,","6457.0,","2980.0,","98.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15708385823324979E18,",2019-08-02 00:21:04,"6.0,","51.0,","15.0,","81.0,","281.0,","1467.0,","2.0,","11.109999656677246,","11.109999656677246,",11.109999656677246]
"1.15708430097577984E18,",2019-08-02 00:22:49,"2.0,","64.0,","48.0,","233.0,","3345.0,","2115.0,","277.0,","0.0,","0.0,",0.0]
"1.15708446501919949E18,",2019-08-02 00:23:28,"1.0,","69.0,","24.0,","91.0,","35.0,","167.0,","5.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15708551478216704E18,",2019-08-02 00:27:38,"13.0,","32.0,","10.0,","39.0,","1103.0,","3431.0,","1.0,","0.0,","0.0,",0.0]
"1.15708624947723878E18,",2019-08-02 00:30:34,"7.0,","43.0,","64.0,","283.0,","517.0,","1371.0,","6.0,","0.0,","0.0,",0.0]
"1.15708775971203072E18,",2019-08-02 00:36:34,"14.0,","24.0,","54.0,","258.0,","48.0,","355.0,","2.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15708951415991501E18,",2019-08-02 00:43:32,"7.0,","5.0,","3.0,","16.0,","5304.0,","2439.0,","316.0,","0.0,","0.0,",0.0]
"1.1570897453207593E18,",2019-08-02 00:44:27,"4.0,","58.0,","28.0,","124.0,","1298.0,","569.0,","41.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15709232168033075E18,",2019-08-02 00:54:41,"3.0,","26.0,","15.0,","82.0,","32.0,","99.0,","9.0,","20.0,","22.219999313354492,",21.049999237060547]
"1.15709233412490035E18,",2019-08-02 00:54:44,"3.0,","62.0,","17.0,","88.0,","6238.0,","6752.0,","186.0,","11.109999656677246,","11.109999656677246,",11.109999656677246]
"1.15709482929957274E18,",2019-08-02 01:04:39,"4.0,","57.0,","28.0,","152.0,","158.0,","639.0,","1.0,","0.0,","0.0,",0.0]
"1.15709494282672947E18,",2019-08-02 01:05:06,"2.0,","67.0,","40.0,","241.0,","4436.0,","4972.0,","18.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.1570969502374871E18,",2019-08-02 01:13:05,"7.0,","51.0,","10.0,","65.0,","3655.0,","4993.0,","182.0,","12.5,","11.109999656677246,",11.760000228881836]
"1.15709926181482496E18,",2019-08-02 01:22:16,"18.0,","7.0,","8.0,","51.0,","3270.0,","5001.0,","7.0,","0.0,","0.0,",0.0]
"1.15709984295666483E18,",2019-08-02 01:24:35,"1.0,","39.0,","12.0,","55.0,","1731.0,","3299.0,","54.0,","0.0,","0.0,",0.0]
"1.1571000212145152E18,",2019-08-02 01:25:17,"2.0,","75.0,","50.0,","249.0,","2777.0,","3176.0,","0.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15710042953009562E18,",2019-08-02 01:26:54,"2.0,","65.0,","25.0,","150.0,","38.0,","75.0,","4.0,","0.0,","0.0,",0.0]
"1.15710049269631386E18,",2019-08-02 01:27:10,"3.0,","65.0,","34.0,","193.0,","1204.0,","503.0,","121.0,","0.0,","0.0,",0.0]
"1.15710205356453888E18,",2019-08-02 01:33:22,"6.0,","58.0,","37.0,","205.0,","53001.0,","1655.0,","1355.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15710246443435622E18,",2019-08-02 01:35:00,"6.0,","25.0,","11.0,","71.0,","2064.0,","523.0,","90.0,","12.5,","11.109999656677246,",11.760000228881836]
"1.15710259143368294E18,",2019-08-02 01:35:30,"8.0,","49.0,","25.0,","136.0,","206.0,","772.0,","10.0,","0.0,","0.0,",0.0]
"1.15710377585898701E18,",2019-08-02 01:40:12,"2.0,","74.0,","10.0,","71.0,","4918.0,","4916.0,","3.0,","14.289999961853027,","11.109999656677246,",12.5]
"1.1571039539659776E18,",2019-08-02 01:40:55,"22.0,","27.0,","8.0,","40.0,","1204.0,","503.0,","121.0,","0.0,","0.0,",0.0]
"1.15710398791881523E18,",2019-08-02 01:41:03,"17.0,","20.0,","9.0,","50.0,","2374.0,","2498.0,","32.0,","0.0,","0.0,",0.0]
"1.15710460063957402E18,",2019-08-02 01:43:29,"5.0,","52.0,","64.0,","279.0,","2269.0,","4966.0,","18.0,","0.0,","0.0,",0.0]
"1.1571052792695767E18,",2019-08-02 01:46:11,"29.0,","12.0,","23.0,","104.0,","81.0,","417.0,","0.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.1571055016851456E18,",2019-08-02 01:47:04,"4.0,","63.0,","18.0,","92.0,","344.0,","2315.0,","2.0,","0.0,","0.0,",0.0]
"1.15710598705413325E18,",2019-08-02 01:48:59,"5.0,","60.0,","34.0,","166.0,","5767.0,","5949.0,","4.0,","0.0,","0.0,",0.0]
"1.1571063354959872E18,",2019-08-02 01:50:23,"12.0,","7.0,","27.0,","132.0,","954697.0,","893.0,","9065.0,","0.0,","0.0,",0.0]
"1.15710838000925901E18,",2019-08-02 01:58:30,"7.0,","50.0,","11.0,","77.0,","39.0,","25.0,","1.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15710845350199706E18,",2019-08-02 01:58:48,"3.0,","45.0,","11.0,","60.0,","4.0,","7.0,","0.0,","14.289999961853027,","11.109999656677246,",12.5]
"1.15710871029827174E18,",2019-08-02 01:59:49,"3.0,","63.0,","23.0,","108.0,","509.0,","1423.0,","0.0,","0.0,","0.0,",0.0]
"1.15710877876190413E18,",2019-08-02 02:00:05,"16.0,","34.0,","11.0,","67.0,","367.0,","266.0,","3.0,","14.289999961853027,","11.109999656677246,",12.5]
"1.15710928786238259E18,",2019-08-02 02:02:06,"9.0,","53.0,","48.0,","215.0,","41.0,","77.0,","1.0,","0.0,","0.0,",0.0]
"1.15710937333390131E18,",2019-08-02 02:02:27,"1.0,","53.0,","39.0,","187.0,","251.0,","1195.0,","5.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15710975972139008E18,",2019-08-02 02:03:59,"19.0,","34.0,","17.0,","97.0,","367.0,","608.0,","14.0,","0.0,","0.0,",0.0]
"1.15711027969764966E18,",2019-08-02 02:06:03,"2.0,","53.0,","24.0,","98.0,","27726.0,","20885.0,","398.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15711065328030106E18,",2019-08-02 02:07:32,"2.0,","65.0,","31.0,","127.0,","275.0,","794.0,","4.0,","0.0,","0.0,",0.0]
"1.1571129804015616E18,",2019-08-02 02:16:47,"1.0,","63.0,","56.0,","278.0,","98.0,","399.0,","1.0,","0.0,","0.0,",0.0]
"1.15711304583707853E18,",2019-08-02 02:17:02,"3.0,","61.0,","11.0,","51.0,","56.0,","588.0,","0.0,","0.0,","0.0,",0.0]
"1.15711447463517798E18,",2019-08-02 02:22:43,"3.0,","52.0,","12.0,","70.0,","3771.0,","226.0,","86.0,","0.0,","0.0,",0.0]
"1.15711509534181786E18,",2019-08-02 02:25:11,"3.0,","65.0,","8.0,","57.0,","202.0,","123.0,","4.0,","14.289999961853027,","11.109999656677246,",12.5]
"1.1571153369125847E18,",2019-08-02 02:26:09,"6.0,","51.0,","19.0,","83.0,","5418.0,","0.0,","214.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15711546131144704E18,",2019-08-02 02:26:38,"7.0,","44.0,","53.0,","270.0,","4748.0,","1117.0,","106.0,","0.0,","0.0,",0.0]
"1.15711556753652122E18,",2019-08-02 02:27:04,"3.0,","65.0,","8.0,","57.0,","2428.0,","2659.0,","304.0,","14.289999961853027,","11.109999656677246,",12.5]
"1.15711569591164109E18,",2019-08-02 02:27:34,"1.0,","69.0,","24.0,","91.0,","304.0,","504.0,","19.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15711694182125568E18,",2019-08-02 02:32:31,"53.0,","17.0,","16.0,","54.0,","340.0,","1349.0,","1.0,","0.0,","0.0,",0.0]
"1.15711706640871014E18,",2019-08-02 02:33:01,"3.0,","73.0,","45.0,","230.0,","386.0,","1277.0,","15.0,","0.0,","0.0,",0.0]
"1.15711765677796966E18,",2019-08-02 02:35:22,"4.0,","58.0,","25.0,","136.0,","96.0,","9.0,","2.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.1571178868147241E18,",2019-08-02 02:36:17,"1.0,","69.0,","24.0,","91.0,","4918.0,","4916.0,","3.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15711813388020531E18,",2019-08-02 02:37:15,"6.0,","52.0,","40.0,","198.0,","4918.0,","4916.0,","3.0,","0.0,","0.0,",0.0]
"1.15711948688275046E18,",2019-08-02 02:42:38,"9.0,","58.0,","10.0,","56.0,","5332.0,","2967.0,","260.0,","0.0,","0.0,",0.0]
"1.15712002711772774E18,",2019-08-02 02:44:47,"1.0,","74.0,","46.0,","242.0,","1467.0,","3996.0,","55.0,","20.0,","22.219999313354492,",21.049999237060547]
"1.15712060306270208E18,",2019-08-02 02:47:04,"1.0,","69.0,","24.0,","91.0,","516.0,","39.0,","21.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15712233084735488E18,",2019-08-02 02:53:56,"1.0,","70.0,","19.0,","89.0,","686.0,","1719.0,","24.0,","0.0,","0.0,",0.0]
"1.1571241482772521E18,",2019-08-02 03:01:09,"3.0,","65.0,","8.0,","57.0,","84.0,","272.0,","2.0,","14.289999961853027,","11.109999656677246,",12.5]
"1.15712456546783642E18,",2019-08-02 03:02:49,"4.0,","52.0,","35.0,","157.0,","2919.0,","4215.0,","2.0,","0.0,","0.0,",0.0]
"1.15712463889757389E18,",2019-08-02 03:03:06,"3.0,","65.0,","8.0,","57.0,","151.0,","901.0,","19.0,","14.289999961853027,","11.109999656677246,",12.5]
"1.15712506781968384E18,",2019-08-02 03:04:49,"3.0,","26.0,","15.0,","82.0,","151.0,","901.0,","19.0,","20.0,","22.219999313354492,",21.049999237060547]
"1.15712763170123776E18,",2019-08-02 03:15:00,"3.0,","60.0,","27.0,","153.0,","852888.0,","272.0,","15906.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15712813433389056E18,",2019-08-02 03:17:00,"9.0,","41.0,","26.0,","122.0,","408.0,","925.0,","1.0,","0.0,","0.0,",0.0]
"1.15712874522187366E18,",2019-08-02 03:19:25,"20.0,","25.0,","5.0,","18.0,","62.0,","366.0,","1.0,","0.0,","0.0,",0.0]
"1.15712997056677888E18,",2019-08-02 03:24:18,"50.0,","21.0,","17.0,","95.0,","5388.0,","5882.0,","3.0,","0.0,","0.0,",0.0]
"1.15713049960252211E18,",2019-08-02 03:26:24,"19.0,","36.0,","20.0,","100.0,","19.0,","89.0,","0.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.1571312765975511E18,",2019-08-02 03:29:29,"1.0,","69.0,","24.0,","91.0,","1138.0,","580.0,","59.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.1571322391525376E18,",2019-08-02 03:33:18,"49.0,","15.0,","8.0,","31.0,","66.0,","78.0,","2.0,","0.0,","0.0,",0.0]
"1.1571324323420201E18,",2019-08-02 03:34:05,"25.0,","32.0,","15.0,","99.0,","1076.0,","3895.0,","14.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15713370395849933E18,",2019-08-02 03:39:08,"17.0,","30.0,","18.0,","93.0,","5418.0,","0.0,","214.0,","0.0,","0.0,",0.0]
"1.15713385403916698E18,",2019-08-02 03:39:43,"3.0,","53.0,","14.0,","75.0,","4447.0,","4717.0,","12.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15713412876196659E18,",2019-08-02 03:40:49,"1.0,","67.0,","54.0,","220.0,","1013.0,","1128.0,","9.0,","0.0,","0.0,",0.0]
"1.157134894004224E18,",2019-08-02 03:43:51,"3.0,","6.0,","9.0,","42.0,","59.0,","311.0,","0.0,","0.0,","0.0,",0.0]
"1.15713498174923571E18,",2019-08-02 03:44:12,"2.0,","62.0,","19.0,","79.0,","20235.0,","17976.0,","256.0,","14.289999961853027,","11.109999656677246,",12.5]
"1.15713512342847078E18,",2019-08-02 03:44:46,"3.0,","58.0,","31.0,","175.0,","3611.0,","4999.0,","11.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15713640953642189E18,",2019-08-02 03:49:53,"7.0,","50.0,","12.0,","78.0,","24603.0,","24691.0,","9.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15713764597935309E18,",2019-08-02 03:54:48,"6.0,","58.0,","55.0,","246.0,","30.0,","107.0,","0.0,","0.0,","0.0,",0.0]
"1.15713910595786752E18,",2019-08-02 04:00:36,"4.0,","60.0,","48.0,","257.0,","3606.0,","50.0,","317.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.157140617568256E18,",2019-08-02 04:06:36,"2.0,","51.0,","25.0,","142.0,","238.0,","293.0,","17.0,","0.0,","0.0,",0.0]
"1.1571420026783703E18,",2019-08-02 04:12:06,"1.0,","60.0,","25.0,","123.0,","51.0,","93.0,","0.0,","0.0,","0.0,",0.0]
"1.15714266623409766E18,",2019-08-02 04:14:44,"2.0,","58.0,","43.0,","215.0,","197.0,","436.0,","11.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15714595539051315E18,",2019-08-02 04:27:49,"1.0,","72.0,","56.0,","273.0,","2328.0,","956.0,","117.0,","0.0,","0.0,",0.0]
"1.15714812005821645E18,",2019-08-02 04:36:25,"4.0,","55.0,","50.0,","210.0,","931.0,","497.0,","2.0,","0.0,","0.0,",0.0]
"1.15714935171554509E18,",2019-08-02 04:41:18,"14.0,","53.0,","21.0,","101.0,","485.0,","1305.0,","29.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15715209071774925E18,",2019-08-02 04:52:11,"1.0,","65.0,","22.0,","114.0,","6935.0,","1129.0,","1224.0,","0.0,","0.0,",0.0]
"1.1571521227957289E18,",2019-08-02 04:52:19,"19.0,","35.0,","7.0,","37.0,","56.0,","548.0,","1.0,","0.0,","0.0,",0.0]
"1.15715241819224883E18,",2019-08-02 04:53:30,"14.0,","39.0,","13.0,","79.0,","1530904.0,","1206.0,","11906.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15715403613240525E18,",2019-08-02 04:59:55,"10.0,","29.0,","6.0,","34.0,","1865.0,","5002.0,","148.0,","25.0,","11.109999656677246,",15.380000114440918]
"1.15715408627531366E18,",2019-08-02 05:00:07,"2.0,","58.0,","30.0,","111.0,","124046.0,","103176.0,","723.0,","0.0,","0.0,",0.0]
"1.15715572150858138E18,",2019-08-02 05:06:37,"4.0,","64.0,","13.0,","74.0,","28.0,","198.0,","2.0,","0.0,","0.0,",0.0]
"1.1571561602579415E18,",2019-08-02 05:08:22,"7.0,","34.0,","13.0,","66.0,","200.0,","1.0,","7.0,","0.0,","0.0,",0.0]
"1.15715662968867635E18,",2019-08-02 05:10:14,"6.0,","50.0,","48.0,","265.0,","9.0,","1.0,","1.0,","0.0,","0.0,",0.0]
"1.15715673086370202E18,",2019-08-02 05:10:38,"9.0,","55.0,","39.0,","228.0,","772.0,","2383.0,","3.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.1571596154375209E18,",2019-08-02 05:22:05,"2.0,","64.0,","12.0,","77.0,","4193.0,","3901.0,","7.0,","0.0,","0.0,",0.0]
"1.15716160541263872E18,",2019-08-02 05:30:00,"1.0,","67.0,","31.0,","174.0,","75567.0,","699.0,","859.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15716182368820429E18,",2019-08-02 05:30:52,"3.0,","62.0,","35.0,","174.0,","387.0,","1374.0,","1.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15716281254569984E18,",2019-08-02 05:34:48,"6.0,","47.0,","9.0,","59.0,","1518.0,","4971.0,","5.0,","14.289999961853027,","11.109999656677246,",12.5]
"1.15716317738305946E18,",2019-08-02 05:36:15,"3.0,","52.0,","12.0,","70.0,","314.0,","1064.0,","26.0,","0.0,","0.0,",0.0]
"1.15716538154859315E18,",2019-08-02 05:45:00,"1.0,","52.0,","30.0,","131.0,","1811.0,","43.0,","16.0,","0.0,","0.0,",0.0]
"1.15716552932225024E18,",2019-08-02 05:45:35,"1.0,","47.0,","56.0,","256.0,","1284.0,","1264.0,","78.0,","0.0,","0.0,",0.0]
"1.15716632640781926E18,",2019-08-02 05:48:45,"2.0,","55.0,","39.0,","226.0,","4960.0,","4884.0,","738.0,","0.0,","0.0,",0.0]
"1.1571672804400087E18,",2019-08-02 05:52:33,"18.0,","16.0,","11.0,","74.0,","587.0,","2411.0,","97.0,","0.0,","0.0,",0.0]
"1.15716827043838771E18,",2019-08-02 05:56:29,"7.0,","53.0,","24.0,","100.0,","2453.0,","210.0,","36.0,","0.0,","0.0,",0.0]
"1.15716918039680614E18,",2019-08-02 06:00:06,"14.0,","39.0,","13.0,","79.0,","1138.0,","1768.0,","2.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15716966053551309E18,",2019-08-02 06:02:00,"22.0,","36.0,","18.0,","104.0,","1039.0,","3194.0,","102.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15717142056619213E18,",2019-08-02 06:09:00,"8.0,","60.0,","17.0,","92.0,","3520.0,","85.0,","124.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15717196200062157E18,",2019-08-02 06:11:09,"1.0,","70.0,","42.0,","217.0,","2397.0,","2543.0,","93.0,","0.0,","0.0,",0.0]
"1.1571726038170583E18,",2019-08-02 06:13:42,"0.0,","33.0,","53.0,","259.0,","358.0,","39.0,","6.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15717475282343526E18,",2019-08-02 06:22:14,"6.0,","57.0,","10.0,","59.0,","3640.0,","235.0,","148.0,","0.0,","0.0,",0.0]
"1.15717593151936102E18,",2019-08-02 06:26:56,"5.0,","57.0,","21.0,","112.0,","10873.0,","1082.0,","394.0,","0.0,","0.0,",0.0]
"1.15717603256834048E18,",2019-08-02 06:27:20,"4.0,","63.0,","32.0,","206.0,","157.0,","694.0,","0.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15717624962794701E18,",2019-08-02 06:28:11,"2.0,","58.0,","60.0,","273.0,","3583.0,","4822.0,","0.0,","0.0,","0.0,",0.0]
"1.15717646752605798E18,",2019-08-02 06:29:03,"4.0,","57.0,","45.0,","246.0,","5863.0,","1326.0,","118.0,","0.0,","0.0,",0.0]
"1.15717805529680282E18,",2019-08-02 06:35:22,"13.0,","28.0,","15.0,","67.0,","584.0,","362.0,","8.0,","0.0,","0.0,",0.0]
"1.1571781221957632E18,",2019-08-02 06:35:38,"5.0,","62.0,","21.0,","95.0,","5418.0,","0.0,","214.0,","0.0,","0.0,",0.0]
"1.15717900178342707E18,",2019-08-02 06:39:08,"5.0,","51.0,","14.0,","65.0,","6719.0,","2231.0,","435.0,","0.0,","0.0,",0.0]
"1.15717909103400141E18,",2019-08-02 06:39:29,"2.0,","74.0,","10.0,","71.0,","207.0,","523.0,","4.0,","14.289999961853027,","11.109999656677246,",12.5]
"1.1571792208561152E18,",2019-08-02 06:40:00,"18.0,","13.0,","6.0,","38.0,","18752.0,","14.0,","538.0,","0.0,","0.0,",0.0]
"1.15718084929039565E18,",2019-08-02 06:46:28,"1.0,","64.0,","35.0,","209.0,","6854.0,","5382.0,","84.0,","0.0,","0.0,",0.0]
"1.15718143722283827E18,",2019-08-02 06:48:48,"3.0,","65.0,","8.0,","57.0,","1818.0,","1671.0,","68.0,","14.289999961853027,","11.109999656677246,",12.5]
"1.15718242556020736E18,",2019-08-02 06:52:44,"3.0,","65.0,","8.0,","57.0,","74.0,","529.0,","2.0,","14.289999961853027,","11.109999656677246,",12.5]
