eventID,postID,postPriority,num,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10
nepalEarthquake2015S3,592879529913364482,5.0,2,15.0,21.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592879690576228352,7.5,3,22.0,10.0,17.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592880271533432832,2.5,1,19.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592880394338435072,2.5,1,19.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592880495974883329,2.5,2,10.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592880623381061635,2.5,2,10.0,21.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592880653777133571,2.5,1,12.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592881024884932611,2.5,1,12.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592881330507141120,2.5,1,19.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592881550611582976,2.5,2,5.0,10.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592881558073257984,2.5,2,21.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592881702336331778,2.5,1,12.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592881885195427840,2.5,2,10.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592881984394960899,2.5,1,1.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592882196664451073,2.5,2,21.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592882199323660288,2.5,2,5.0,10.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592882219422711809,2.5,3,15.0,10.0,21.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592882343980990464,2.5,2,21.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592882404777426944,2.5,2,10.0,21.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592882690896039937,2.5,1,12.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592882836090318849,7.5,3,8.0,15.0,17.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592882891501215744,2.5,2,21.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592882947428118528,2.5,2,21.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592883007142395904,5.0,5,11.0,15.0,22.0,10.0,17.0,0,0,0,0,0
nepalEarthquake2015S3,592883094857850880,2.5,2,21.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592883126512295937,2.5,1,19.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592883352811786241,2.5,1,12.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592883474694025217,2.5,2,10.0,21.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592883475923005440,2.5,2,7.0,21.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592883489923530752,2.5,3,10.0,21.0,12.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592883574921101312,5.0,3,15.0,10.0,17.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592883675697643521,2.5,2,15.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592883762993704962,2.5,2,21.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592883906208264195,5.0,3,15.0,10.0,17.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592883992753483781,7.5,3,15.0,7.0,17.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592884212891570178,2.5,3,10.0,21.0,12.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592884218499301376,2.5,1,12.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592884263239983105,2.5,1,12.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592884379388612609,7.5,2,15.0,17.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592884488323133443,7.5,3,15.0,10.0,17.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592884810768584704,2.5,2,21.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592884910744014848,5.0,4,5.0,15.0,10.0,17.0,0,0,0,0,0,0
nepalEarthquake2015S3,592884982466682880,2.5,1,12.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592885015463272449,2.5,1,19.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592885199446355968,2.5,3,10.0,21.0,12.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592885282669735938,2.5,2,10.0,21.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592885318950453249,2.5,2,21.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592885363439489024,2.5,1,12.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592885544775999490,2.5,1,12.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592885618008563713,2.5,2,10.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592885831737704449,2.5,1,12.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592885904307580928,2.5,2,21.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592885947919966208,2.5,3,10.0,21.0,12.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592886187821498368,2.5,2,21.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592886205366333440,2.5,1,12.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592886209103421440,2.5,2,10.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592886243165339649,2.5,3,10.0,21.0,12.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592886462502281217,2.5,1,12.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592886672729231360,5.0,4,5.0,15.0,7.0,10.0,0,0,0,0,0,0
nepalEarthquake2015S3,592886747626926083,2.5,0,0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592886901402656769,2.5,2,21.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592886905328508928,2.5,1,10.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592886910802108417,2.5,3,10.0,21.0,12.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592886934030123009,2.5,2,15.0,21.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592886996059725826,2.5,1,19.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592887227530743808,2.5,3,15.0,10.0,21.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592887380329242625,5.0,3,15.0,10.0,17.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592887396670242816,2.5,3,10.0,21.0,12.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592887542686601218,7.5,2,5.0,17.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592887569739882497,2.5,1,19.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592887632058810368,10.0,3,23.0,10.0,17.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592887766335234048,7.5,3,23.0,15.0,17.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592887769002815488,2.5,3,10.0,21.0,12.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592887861596270592,2.5,3,10.0,21.0,12.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592888206007390209,2.5,1,19.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592888230393061376,5.0,4,5.0,15.0,10.0,17.0,0,0,0,0,0,0
nepalEarthquake2015S3,592888253377847296,5.0,1,19.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592888394272866304,7.5,1,1.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592888475147497473,2.5,3,10.0,21.0,12.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592888531816701952,2.5,3,10.0,21.0,12.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592888787635720194,2.5,3,10.0,21.0,12.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592889080817549312,2.5,2,10.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592889142817726466,7.5,3,15.0,10.0,17.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592889349752127488,2.5,3,10.0,21.0,12.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592889442584657920,2.5,2,10.0,21.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592889588911308800,7.5,3,23.0,10.0,17.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592889826275368961,2.5,1,19.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592889937076350979,5.0,3,10.0,21.0,17.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592890120459681792,5.0,3,5.0,10.0,17.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592890207302725632,2.5,2,10.0,4.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592890496902660097,2.5,2,10.0,21.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592890504590794752,2.5,2,1.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592890631485333504,2.5,2,1.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592890757310189568,2.5,1,12.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592890818182160385,2.5,2,5.0,10.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592890884863225857,2.5,1,12.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592890897680957440,2.5,2,10.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592890971815342080,2.5,3,10.0,21.0,12.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592891027700248578,2.5,2,21.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592891119710642177,5.0,3,5.0,10.0,17.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592891247888596993,2.5,2,21.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592891324363313152,7.5,3,22.0,10.0,17.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592891554064420864,2.5,2,21.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592891665419005953,2.5,2,21.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592891880205111296,2.5,1,12.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592891946873520129,2.5,1,12.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592892141522780161,2.5,1,12.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592892586748223489,2.5,0,0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592892767765975041,2.5,2,10.0,21.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592892934254665730,7.5,3,22.0,10.0,17.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592892986477957120,2.5,2,10.0,21.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592893045730848770,2.5,2,15.0,10.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592893173308993537,2.5,2,5.0,17.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592893296722186242,2.5,3,5.0,10.0,12.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592893326275301377,2.5,1,12.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592893815335288832,5.0,4,5.0,15.0,10.0,17.0,0,0,0,0,0,0
nepalEarthquake2015S3,592893832947195904,2.5,2,15.0,19.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592893869483778052,2.5,1,12.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592894046529531907,2.5,3,15.0,10.0,21.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592894065563271168,2.5,3,7.0,21.0,17.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592894222870650880,5.0,2,5.0,17.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592894276071206912,7.5,3,15.0,10.0,17.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592894435584811008,2.5,2,10.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592894650177978368,7.5,3,23.0,7.0,17.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592894687213711361,2.5,1,12.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592894753789841409,2.5,2,10.0,21.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592894948271398913,2.5,2,21.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592894997554458625,2.5,1,12.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592895075455279104,2.5,2,7.0,1.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592895131570806784,2.5,2,10.0,21.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592895159769112577,2.5,2,7.0,19.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592895288198705152,2.5,2,7.0,19.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592895334034071552,2.5,1,19.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592895353650839553,2.5,1,12.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592895424354213889,2.5,2,21.0,19.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592895526514864129,2.5,1,19.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592895599248351233,2.5,3,10.0,21.0,12.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592895742030827521,7.5,2,22.0,17.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592895859995598851,5.0,3,15.0,10.0,17.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592895896658018305,2.5,3,15.0,21.0,12.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592896028698923009,2.5,3,10.0,21.0,12.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592896030024310784,2.5,2,5.0,10.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592896192239038467,7.5,2,22.0,10.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592896266792742914,2.5,2,10.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592896378692608001,2.5,1,19.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592896429007441920,2.5,2,1.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592896748235923456,2.5,3,15.0,21.0,12.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592896819476201473,2.5,3,15.0,21.0,12.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592896862794973185,2.5,2,10.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592896935956189184,2.5,2,21.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592896949361242113,2.5,3,10.0,21.0,12.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592896972417294336,2.5,2,5.0,10.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592896999462154241,5.0,2,10.0,17.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592897046270599168,5.0,2,11.0,10.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592897061642711041,2.5,2,4.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592897096300265472,2.5,1,12.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592897115073937410,5.0,3,25.0,15.0,10.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592897483119923201,2.5,2,15.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592897614863011841,2.5,2,10.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592897622253424640,2.5,2,10.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592897781234274305,2.5,2,21.0,19.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592898214489104384,2.5,2,23.0,19.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592898265949065216,2.5,2,12.0,19.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592898282617237506,2.5,2,10.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592898405472538624,2.5,2,21.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592898434694283264,2.5,1,12.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592898478063378435,2.5,2,21.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592898576373706752,2.5,2,10.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592898834902159362,2.5,2,21.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592898975138717697,2.5,2,21.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592899068277448705,2.5,2,15.0,10.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592899089068650496,2.5,1,12.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592899101110468608,2.5,2,10.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592899333206503425,2.5,1,12.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592899395118563329,2.5,1,19.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592899424550002688,5.0,3,15.0,10.0,21.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592899519186100224,7.5,4,23.0,15.0,10.0,21.0,0,0,0,0,0,0
nepalEarthquake2015S3,592899520050106371,2.5,2,21.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592899522667380737,2.5,1,19.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592899574173405186,2.5,2,21.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592899622005243905,2.5,1,12.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592899710358261761,2.5,1,12.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592899747784044546,2.5,2,21.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592900108099911680,5.0,3,5.0,23.0,10.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592900115603562498,7.5,3,11.0,7.0,17.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592900152479854592,7.5,3,15.0,10.0,17.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592900224181493761,5.0,1,19.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592900293374914560,2.5,1,19.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592900359410036739,7.5,3,15.0,22.0,17.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592900540952117248,5.0,3,7.0,10.0,17.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592900613131886592,2.5,3,10.0,21.0,12.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592900645331542016,2.5,1,19.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592900812164042752,2.5,3,5.0,15.0,10.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592901010538004480,2.5,3,10.0,21.0,12.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592901060320178176,2.5,3,10.0,21.0,12.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592901123343777793,2.5,1,19.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592901167614664704,2.5,1,19.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592901184018640896,2.5,1,12.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592901582137733120,2.5,3,10.0,21.0,12.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592901590379536384,7.5,2,11.0,17.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592901612802285570,2.5,2,10.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592901853395984385,2.5,1,12.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592901963374792704,2.5,1,12.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592901963429388288,2.5,2,10.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592902061181775873,2.5,1,12.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592902147966140416,2.5,2,21.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592902169290022912,2.5,2,21.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592902452548108288,2.5,1,12.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592902566847053824,2.5,1,12.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592902742701699072,5.0,2,18.0,17.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592902818677301248,2.5,3,10.0,21.0,12.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592902839577489408,7.5,2,22.0,17.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592902878274129920,7.5,3,6.0,10.0,17.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592903176619225088,5.0,4,7.0,10.0,21.0,17.0,0,0,0,0,0,0
nepalEarthquake2015S3,592903188560408578,2.5,2,21.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592903353455239168,2.5,1,12.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592903362192023552,2.5,1,19.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592903381510926336,2.5,1,12.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592903384027529216,2.5,3,15.0,21.0,12.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592903772873084929,2.5,4,15.0,10.0,21.0,12.0,0,0,0,0,0,0
nepalEarthquake2015S3,592903779848163328,2.5,1,12.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592903836869722112,2.5,3,10.0,21.0,12.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592904177451454464,2.5,2,21.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592904207914635266,2.5,3,10.0,21.0,12.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592904249362747392,2.5,2,21.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592904450957774849,2.5,1,12.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592904637398839296,2.5,2,21.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592904641710555136,2.5,1,12.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592904683347382273,2.5,3,10.0,21.0,12.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592904710706884608,2.5,4,15.0,10.0,21.0,12.0,0,0,0,0,0,0
nepalEarthquake2015S3,592904788947378176,2.5,3,10.0,21.0,12.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592904868228165633,2.5,4,15.0,10.0,21.0,12.0,0,0,0,0,0,0
nepalEarthquake2015S3,592904888201441280,2.5,2,21.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592904982581641216,2.5,1,5.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592905063250731008,2.5,1,12.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592905147505844225,7.5,3,23.0,10.0,17.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592905346085199876,2.5,1,12.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592905347720962048,2.5,3,10.0,21.0,12.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592905425013604354,2.5,2,10.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592905574666338306,2.5,2,21.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592905623215407104,2.5,3,23.0,10.0,12.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592905828908281858,2.5,3,10.0,21.0,12.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592906014879555585,2.5,2,4.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592906123625259008,2.5,1,12.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592906126745804800,2.5,3,15.0,21.0,12.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592906241048977409,2.5,3,10.0,21.0,12.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592906248175104000,2.5,1,12.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592906255372578817,2.5,2,15.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592906319159517186,2.5,2,10.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592906356073594880,2.5,1,12.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592906374008479746,2.5,2,21.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592906503645966336,2.5,2,21.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592906635804282881,2.5,1,5.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592906765156667392,2.5,1,12.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592906849000812546,2.5,2,15.0,1.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592906999693758465,2.5,2,21.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592907107659309057,2.5,3,5.0,10.0,17.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592907267906936832,2.5,1,19.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592907441395867648,5.0,2,5.0,10.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592907503895236608,2.5,2,7.0,21.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592907521997852672,2.5,1,12.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592907589500952579,2.5,1,19.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592907616550006784,2.5,1,19.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592907707306369025,2.5,1,19.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592907725358702592,2.5,3,10.0,21.0,12.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592907847798784001,2.5,2,15.0,10.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592908337194336257,2.5,2,21.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592908514810560512,2.5,2,21.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592908602937081856,2.5,3,15.0,10.0,12.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592908603268460544,2.5,2,21.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592909129586450433,2.5,3,10.0,21.0,12.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592909142949527552,2.5,3,10.0,21.0,12.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592909382851141633,2.5,1,19.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592909497900933121,2.5,2,21.0,12.0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592909696798949376,2.5,1,12.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592909741409566723,2.5,3,15.0,21.0,12.0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592910296488026112,2.5,1,12.0,0,0,0,0,0,0,0,0,0
nepalEarthquake2015S3,592910396958322688,2.5,3,10.0,21.0,12.0,0,0,0,0,0,0,0
